timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,18.0904862285,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:05:00,20.3598425859,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:10:00,21.1054698472,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:15:00,21.1515852522,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:20:00,18.1371405424,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:25:00,21.6256605306,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:30:00,21.6738066877,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:35:00,20.2455614926,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:40:00,19.9283327955,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:45:00,18.1794698523,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:50:00,20.24781657,0.0,0,-0.22,-0.11,-0.11
2014-04-01 00:55:00,19.6375163271,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:00:00,21.0912256296,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:05:00,19.6155342675,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:10:00,20.7343233333,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:15:00,18.405632585,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:20:00,18.5318090831,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:25:00,18.5588407626,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:30:00,18.1821019992,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:35:00,20.1653154371,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:40:00,21.1758709042,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:45:00,20.4416448148,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:50:00,20.2998195422,0.0,0,-0.22,-0.11,-0.11
2014-04-01 01:55:00,20.7224957136,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:00:00,19.3585812923,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:05:00,19.4478162866,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:10:00,19.2570803929,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:15:00,20.8484357314,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:20:00,18.6465613427,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:25:00,18.0521011213,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:30:00,20.3847857869,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:35:00,21.7695254589,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:40:00,20.437631668,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:45:00,21.1316866118,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:50:00,20.6911628379,0.0,0,-0.22,-0.11,-0.11
2014-04-01 02:55:00,19.9897466141,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:00:00,20.8735696071,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:05:00,21.2964164954,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:10:00,18.8989265767,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:15:00,19.3445219219,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:20:00,18.89490293,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:25:00,19.8086918224,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:30:00,21.5402582037,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:35:00,19.3808284033,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:40:00,19.4978675565,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:45:00,21.4414689387,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:50:00,20.061497323,0.0,0,-0.22,-0.11,-0.11
2014-04-01 03:55:00,20.1417959986,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:00:00,21.4432048133,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:05:00,19.9621069481,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:10:00,20.7262301385,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:15:00,18.3425786635,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:20:00,18.7145268525,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:25:00,19.6175048029,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:30:00,19.9793562713,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:35:00,21.8629348049,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:40:00,21.8826065322,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:45:00,21.4047883499,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:50:00,19.2623953411,0.0,0,-0.22,-0.11,-0.11
2014-04-01 04:55:00,21.8561131633,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:00:00,20.7573634587,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:05:00,19.5717605113,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:10:00,20.8066996679,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:15:00,18.0660909191,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:20:00,18.5846187291,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:25:00,21.3187428462,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:30:00,20.5822945475,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:35:00,19.4567788052,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:40:00,20.0026665609,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:45:00,21.6205685986,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:50:00,20.5263124379,0.0,0,-0.22,-0.11,-0.11
2014-04-01 05:55:00,19.5925971357,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:00:00,18.4813066296,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:05:00,19.1749872065,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:10:00,21.9133609312,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:15:00,19.7494522514,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:20:00,19.8873578554,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:25:00,19.9943921296,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:30:00,21.5364160918,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:35:00,20.4157131375,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:40:00,20.7747081458,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:45:00,19.5576541702,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:50:00,18.1163504744,0.0,0,-0.22,-0.11,-0.11
2014-04-01 06:55:00,21.723891657,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:00:00,21.7965107237,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:05:00,21.7966122134,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:10:00,21.7747483466,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:15:00,21.2609677643,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:20:00,20.7383842005,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:25:00,21.3780396731,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:30:00,20.402184956,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:35:00,18.5374784556,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:40:00,19.5648726602,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:45:00,21.8851796479,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:50:00,19.4045512544,0.0,0,-0.22,-0.11,-0.11
2014-04-01 07:55:00,21.4713116549,0.0,0,-0.22,-0.11,-0.11
2014-04-01 08:00:00,18.3728458831,0.0,0,-0.22,-0.11,-0.11
2014-04-01 08:05:00,19.3367353695,0.0,0,-0.22,-0.11,-0.11
2014-04-01 08:10:00,19.4038132989,0.0,0,-0.22,-0.11,-0.11
2014-04-01 08:15:00,18.2064101724,0.0,0,-0.22,-0.11,-0.11
